System ID,Operator,Limitation,Route Name,Mobility,Infrastructure Type Fine,Technology Release,Date,Transfer Throughput [kbit/s],HTTP RTT First [ms],Connection Initiation Status,LTE PCC PDSCH Throughput [kbit/s],Carrier Aggregation PCC Usage [%] DL,Carrier Aggregation SCC1 Usage [%] DL,Transfer Status,Average Used Bandwidth DL,Maximum Available Bandwidth DL,E2E spectral efficiency DL,NR Carrier Aggregation SC Usage [%],NR Carrier Aggregation 2CA Usage [%],NR Carrier Aggregation 3CA Usage [%],NR PCell DL Throughput [kbit/s],Client IP Address,Server IP Address,Transfer Duration [s],Provisioning Tracelist,LTE PCC RSRP Min,LTE PCC RSRP Avg,LTE PCC RSRP Max,LTE PCC RSRQ Min,LTE PCC RSRQ Avg,LTE PCC RSRQ Max,LTE Tx Power Min,LTE Tx Power Avg,LTE Tx Power Max,LTE PCC SINR Min,LTE PCC SINR Avg,LTE PCC SINR Max,LTE PCC SINR Std,LTE PCC PDSCH RB Min,LTE PCC PDSCH RB Avg,LTE PCC PDSCH RB Max,LTE PCC PDSCH RB Std,LTE PCC PDSCH RBMax Max,LTE PCC DL QPSK Rate Avg,LTE PCC DL 16QAM Rate Avg,LTE PCC DL 64QAM Rate Avg,LTE PCC DL 256QAM Rate Avg,NR PCell PDSCH BLER Avg,NR PCell PDSCH BLER Max,NR PCell PDSCH BLER Min,NR PCell PDSCH Scheduled Throughput Avg [Mbit/s],NR PCell PDSCH Scheduled Throughput Max [Mbit/s],NR PCell PDSCH Scheduled Throughput Min [Mbit/s],NR PCell PDSCH Average Throughput [Mbit/s],NR PCell SSB Serving Beam RSRP Avg,NR PCell SSB Serving Beam RSRP Min,NR PCell SSB Serving Beam RSRP Max,NR PCell SSB Serving Beam RSRQ Avg,NR PCell SSB Serving Beam RSRQ Min,NR PCell SSB Serving Beam RSRQ Max,NR PCell SSB Serving Beam SINR Avg,NR PCell SSB Serving Beam SINR Min,NR PCell SSB Serving Beam SINR Max,NR PCell DL QPSK Rate Avg,NR PCell DL 16QAM Rate Avg,NR PCell DL 64QAM Rate Avg,NR PCell DL 256QAM Rate Avg
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,106100.7957559682,16.0,SUCCESS,29753.54,63.79,64.85,SUCCESS,73.39449,75.0,1445.623448789795,79.58,0.0,0,8902.344999999998,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,0.754,tracelist_2c098a4865d1c6e3,-96.38,-95.77167,-94.25,-19.62,-19.12,-18.62,11.2,13.505151,16.181818,0.4,0.8,1.2,0.56568545,30.5,87.366684,99.333336,11.351022,100,0.8483563699999999,0.8483563699999999,98.30329,0.0,6.456192,100.0,0,15.220789,18.432,0.224,8.902344999999999,-88.732,-89.72,-87.02,-14.232,-15.22,-13.18,-0.19864865,-4.28,2.79,44.946236,54.83871,0.21505377,0.0
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,121580.547112462,22.0,SUCCESS,24007.902,24.16,24.62,SUCCESS,65.642456,75.0,1852.163287620774,73.53,0.0,0,5360.5107,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,0.658,tracelist_2c098a4865d1c6e3,-87.06,-85.9525,-83.75,-13.56,-10.795,-8.06,11.8,12.975321,16.333334,15.2,16.15,17.1,1.3435032,70.666664,87.340744,100.0,6.8771977,100,0.6578947299999999,0.0,99.34211,0.0,11.900948,100.0,0,25.746102,32.264,0.224,5.3605107,-78.75500499999998,-80.4,-76.28,-11.1,-11.24,-10.93,7.9766665,3.57,11.74,1.923077,88.46152999999998,9.615385,0.0
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,79840.31936127743,20.0,SUCCESS,21386.746,35.93,35.73,SUCCESS,84.16459,75.0,948.6212593832804,89.82,0.0,0,9622.866,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,1.002,tracelist_2c098a4865d1c6e3,-96.75,-94.30333,-92.19,-19.38,-15.875,-14.5,11.2,13.820665,16.666666,4.1,5.9333334,8.699999999999998,2.4378953,11.0,71.64892,100.0,17.26685,100,0.8759124,0.7299269999999999,98.394165,0.0,9.307235,100.0,0,16.016797,22.536,0.7039999999999998,9.622866,-87.52666499999998,-88.69,-86.82,-12.8949995,-13.62,-12.48,0.1874,-2.08,3.5,0.0,15.657311,82.12703,2.2156575
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,82304.5267489712,20.0,SUCCESS,9958.181,20.06,32.72,SUCCESS,76.13169,75.0,1081.081041928416,87.45,0.0,0,17989.951,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,0.972,tracelist_2c098a4865d1c6e3,-82.0,-81.54625,-80.56,-16.25,-15.7425,-15.12,11.75,12.30274,14.0,13.7,15.0,16.3,1.8384773,1.0,36.748127,90.666664,30.033659,100,0.8196721,4.644809,94.535515,0.0,5.5048103,100.0,0,34.48961,49.176,0.224,17.989951,-74.48166999999998,-76.68,-72.5,-10.901667,-11.32,-10.55,9.7804165,6.31,13.11,1.4869888,5.576208,92.9368,0.0
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,78125.0,19.0,SUCCESS,18891.32,28.81,33.98,SUCCESS,80.08658,75.0,975.5067578113589,87.89,0.0,0,12374.992,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,1.024,tracelist_2c098a4865d1c6e3,-97.25,-96.02111,-94.44,-17.31,-14.6866665,-12.75,12.0,13.359906,15.428572,8.5,9.5,10.9,1.0066444,23.333334,68.40259,97.09091,15.098101,100,1.0733453,0.0,61.89624,37.03041,5.413194,100.0,0,24.510623,32.264,0.224,12.374992,-89.57,-91.23,-87.93,-12.943333,-13.32,-12.53,1.414902,-1.4,5.52,1.8115941,93.297104,4.8913045,0.0
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,100000.0,27.0,SUCCESS,29581.69,33.63,33.38,SUCCESS,48.57143,75.0,2058.823468858133,72.73,0.0,0,13267.6,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,0.8,tracelist_2c098a4865d1c6e3,-90.88,-87.23375,-83.44,-19.44,-16.6425,-10.88,10.6,12.841734,15.0,3.0,4.65,5.8,1.1818066,2.0,87.17749999999998,98.4,19.749365,100,1.908397,0.0,98.0916,0.0,5.6837225,100.0,0,45.553992,52.224,0.224,13.2676,-70.818,-72.79,-69.78,-11.0199995,-11.23,-10.87,8.006584999999998,4.22,11.35,1.2195121,0.0,95.12195,3.6585364
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,84299.26238145414,27.0,SUCCESS,17737.273,24.87,25.61,SUCCESS,79.5053,75.0,1060.297393776945,89.57,0.0,0,22487.738,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,0.949,tracelist_4ab74ec2e00f4edb,-80.19,-78.333336,-76.88,-19.25,-14.833333,-9.94,11.0,12.4032345,13.833333,17.6,20.175,23.0,2.2925603,14.5,56.442837,93.77778,19.886,100,3.1042128,0.0,2.4390242,94.456764,18.543276,100.0,0,45.50291,63.528,1.416,22.487738,-79.87666,-82.84,-77.81,-11.121667,-11.7,-10.71,7.591041599999999,1.1,11.72,0.0,1.3651876,92.15017,6.484642
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,114122.6818830243,18.0,SUCCESS,22417.506,23.82,26.68,SUCCESS,54.076538,75.0,2110.391791039291,69.86,0.0,0,9650.055,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,0.701,tracelist_4ab74ec2e00f4edb,-87.75,-86.38666499999998,-84.44,-16.12,-15.071667,-13.12,11.818182,12.477704,14.0,12.5,12.65,12.8,0.21213217,1.6666666,76.69665999999998,98.666664,31.449884,100,0.0,0.0,100.0,0.0,12.073374,100.0,0,41.248098,45.096,0.1759999999999999,9.650055,-74.38,-75.31,-73.77,-10.5275,-10.57,-10.5,12.220555,10.18,13.93,1.0695187,1.0695187,95.721924,2.1390374
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,137221.269296741,18.0,SUCCESS,35985.0,46.83,48.37,SUCCESS,77.63975499999998,75.0,1767.409870069026,77.19,0.0,0,13343.547,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,0.5829999999999999,tracelist_4ab74ec2e00f4edb,-87.25,-86.88599999999998,-86.5,-20.0,-17.198,-14.06,11.25,14.703333,18.0,10.8,10.8,10.8,0.0,18.5,80.64814,98.666664,20.115353,100,0.7590133,0.37950665,98.86148,0.0,21.95753,100.0,0,30.748174,37.896,0.224,13.343547,-81.98749999999998,-82.91,-81.41,-11.57,-11.82,-11.34,4.563103,0.31,9.34,0.3086419699999999,28.08642,71.604935,0.0
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,66390.04149377593,19.0,SUCCESS,17707.18,51.2,53.2,SUCCESS,78.88199,75.0,841.6375080519133,62.24,0.0,0,5046.858,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,1.205,tracelist_4ab74ec2e00f4edb,-93.94,-92.641815,-89.94,-16.31,-15.456667,-14.56,9.75,13.112626,15.6,-2.1,1.05,4.2,2.8664727,1.2,78.48506,99.333336,29.356615,100,16.967213,83.03278,0.0,0.0,4.2247663,100.0,0,9.824659,14.856,0.64,5.046858,-82.825,-87.16,-79.28,-15.86625,-18.68,-14.12,-3.8136666,-9.57,0.73,20.710974,79.289024,0.0,0.0
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,128205.1282051282,17.0,SUCCESS,38134.64,58.49,64.58,SUCCESS,73.47328,75.0,1744.9218029347287,88.14,0.0,0,5611.8076,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,0.624,tracelist_4ab74ec2e00f4edb,-86.31,-85.72624999999998,-85.06,-19.0,-16.265,-12.75,10.2,12.275641,14.4,6.4,8.449999999999998,9.7,1.5502688,1.6666666,77.15662399999998,98.666664,19.299332,100,0.56179774,0.28089887,99.1573,0.0,9.795256,100.0,0,8.337543,11.016,0.224,5.6118076,-78.56749999999998,-78.77,-78.38,-12.1325,-12.22,-12.02,5.605625,4.65,6.67,98.92704,0.8583691,0.21459228,0.0
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,113636.3636363636,18.0,SUCCESS,34292.75,49.43,55.68,SUCCESS,76.15894,75.0,1492.094869444922,91.74,0.0,0,6304.989,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,0.7039999999999998,tracelist_4ab74ec2e00f4edb,-96.06,-95.352,-94.38,-17.25,-16.614,-16.19,11.5,13.603877,16.0,12.1,12.55,13.0,0.6363957999999998,4.0,81.66417,99.333336,21.937248,100,3.97351,0.0,96.02649,0.0,1.7671249,100.0,0,11.650163,16.896,0.112,6.304989,-90.8975,-91.51,-90.36,-12.58,-12.8,-12.46,2.2442856,-3.73,5.87,2.077922,89.09090399999998,8.831169,0.0
system_e152dd314789c17a,operator_04,1,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,55172.41379310345,20.0,SUCCESS,7069.037,34.48,71.93,SUCCESS,74.07407,75.0,744.827627172416,89.66,0.0,0,9476.508,client_ip_27e7a748ddb69b8c,server_ip_d6bdc4ba0961b91f,1.45,tracelist_4ab74ec2e00f4edb,-84.62,-83.08077,-81.5,-20.0,-18.913,-16.25,10.5,12.110513,14.666667,0.7,6.133333,9.3,3.5342138,1.0,51.55456,100.0,38.49601,100,55.967903,43.931793,0.1003009,0.0,5.4269924,100.0,0,14.122236,18.432,0.224,9.476508,-78.065,-79.98,-76.02,-13.645,-14.89,-12.68,-0.7497333,-5.57,2.91,55.02439,44.780487,0.1951219399999999,0.0
system_e152dd314789c17a,operator_04,0,route_057,mobility_002,infrastructure_001,NR+LTE 4CA,45423,31708.28378913991,21.0,SUCCESS,10970.955,27.82,26.4,SUCCESS,58.02969,75.0,546.4148402161017,89.24,0.0,0,6173.742,client_ip_27e7a748ddb69b8c,server_ip_87389b7e92847da2,2.523,tracelist_4ab74ec2e00f4edb,-93.19,-86.99043,-84.44,-19.94,-17.195,-13.44,10.714286,12.366814,16.4,1.6,7.27,13.1,3.6775749,4.3333335,84.17851,100.0,17.967657,100,8.490565999999998,53.945114,37.564323,0.0,13.760983,100.0,0,11.890345,21.0,0.224,6.173742,-82.85312999999998,-83.77,-81.51,-15.24875,-15.78,-14.89,-4.2325807,-5.45,-3.04,61.76084,37.64783,0.5913272,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,204081.6326530612,23.0,SUCCESS,35709.836,46.43,47.7,SUCCESS,43.367348,75.0,4705.8822377854685,87.72,0.0,0,13159.286,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.392,tracelist_2c098a4865d1c6e3,-76.0,-74.485,-73.19,-15.06,-13.8725,-12.81,1.0,3.147436,6.6666665,13.1,13.4,13.7,0.4242636599999999,47.8,88.6115,98.4,10.522729,100,0.0,0.0,100.0,0.0,7.776239399999999,100.0,0,28.8181,32.264,0.224,13.159286,-71.99333,-73.7,-70.09,-11.173333,-11.27,-11.02,8.458947,5.92,9.93,1.0638298,82.97873,15.957446,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,231884.0579710145,28.0,SUCCESS,48317.703,52.75,56.23,SUCCESS,91.83673,75.0,2524.959871404551,84.75,0.0,0,15219.8955,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.3449999999999999,tracelist_2c098a4865d1c6e3,-74.31,-74.25,-74.19,-19.25,-18.875,-18.5,9.0,11.5989895,15.2,11.7,12.049999,12.4,0.4949745999999999,60.57143,87.39847,100.0,9.8438835,100,1.4084507,0.0,98.591545,0.0,4.563023,49.166885,0,29.665898,32.264,0.224,15.2198955,-72.2,-72.95,-71.38,-11.45,-11.62,-11.18,7.696111,5.5,10.88,1.0752689,93.548386,5.376344,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,73800.73800738006,17.0,SUCCESS,13670.62,41.14,55.35,SUCCESS,63.348415,75.0,1164.997387975375,83.93,0.0,0,7552.0737,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,1.084,tracelist_2c098a4865d1c6e3,-81.38,-80.944,-80.56,-19.69,-16.86111,-12.5,11.3,12.02647,12.888889,-0.4,2.9333334,6.4,2.7926092,1.0,73.46643,100.0,34.688515,100,2.6285713,97.37143,0.0,0.0,8.808794,100.0,0,16.275244,18.96,0.112,7.5520737,-76.21834,-76.41,-75.81999999999998,-12.74,-12.85,-12.68,1.3581481,0.55,2.73,0.54347825,8.514493,90.39855,0.54347825
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,107816.7115902965,17.0,SUCCESS,27421.467,57.55,60.24,SUCCESS,83.02583,75.0,1298.592396972081,80.86,0.0,0,8145.046,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,0.7419999999999999,tracelist_2c098a4865d1c6e3,-81.62,-81.09166999999998,-80.62,-19.88,-18.105,-16.19,10.666667,12.260728,15.0,3.7,3.85,4.0,0.2121319999999999,29.666666,78.15320599999998,98.666664,14.995224,100,1.076555,24.043062,74.88039,0.0,12.056048,100.0,0,14.996586,22.536,0.112,8.145046,-75.864,-76.43,-75.27,-11.678,-12.03,-11.49,4.4027777,2.99,5.51,0.4347826,71.08695,27.391306,1.0869565
system_e152dd314789c17a,operator_04,1,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,89285.71428571429,28.0,SUCCESS,19049.357,28.79,35.83,SUCCESS,60.825893,75.0,1467.889904809359,94.56,0.0,0,23300.572,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,0.896,tracelist_2c098a4865d1c6e3,-74.12,-73.795,-73.31,-17.19,-13.877501,-11.19,-1.5,1.8574712,5.6666665,12.2,13.299999,14.4,1.5556347,3.6666667,61.160748,89.6,18.42618,100,0.6097560499999999,0.0,99.39024,0.0,3.8466785,62.110626,0,46.497355000000006,60.456,0.224,23.300572,-62.292,-62.7,-61.97,-10.408,-10.41,-10.4,13.399555,12.72,14.2,2.1321962,0.2132196299999999,94.02985,3.6247334
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,81799.591002045,18.0,SUCCESS,21109.93,42.43,42.84,SUCCESS,74.39445999999998,75.0,1099.538742562887,77.12,0.0,0,5745.0063,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.978,tracelist_2c098a4865d1c6e3,-83.81,-82.596664,-79.44,-18.44,-16.482857,-12.81,10.75,12.157967,15.0,-0.6,2.3500001,5.4,2.9444864,5.818182,89.84174,100.0,15.584304,100,1.3480393,19.730392,78.92157,0.0,11.74424,100.0,0,15.564033,21.0,0.224,5.7450063,-75.825,-77.65,-74.64,-11.718333,-12.15,-11.19,3.805102,1.15,7.56,63.26034,36.25304,0.4866179999999999,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,100250.626566416,26.0,SUCCESS,23179.238,56.14,60.15,SUCCESS,63.03725,75.0,1590.339467004288,81.45,0.0,0,7755.569,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.798,tracelist_2c098a4865d1c6e3,-82.69,-82.28799999999998,-82.0,-19.25,-18.936,-18.31,11.777778,12.288038,13.2,-0.8,0.099999994,1.0,1.2727922,23.75,82.34879999999998,100.0,15.195485,100,1.0215664,51.87287,47.105564,0.0,15.294463,100.0,0,16.503852,21.0,0.224,7.755569,-73.464,-74.14,-72.77,-13.064,-13.52,-12.45,1.8810257,-1.72,4.28,6.8027215,91.83673,1.3605442,0.0
system_e152dd314789c17a,operator_04,1,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,81135.90263691683,15.0,SUCCESS,21899.1,69.47,69.57,SUCCESS,68.848755,75.0,1178.465792691776,86.21,0.0,0,4611.838,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,0.986,tracelist_2c098a4865d1c6e3,-84.19,-83.683,-83.19,-19.94,-18.315,-17.38,8.375,11.580127,13.625,-5.7,-1.8499999,3.0,3.6041641,24.0,88.95276,100.0,14.2055855,100,18.296797,50.75885,30.944351,0.0,10.16762,100.0,0,7.7072407,11.016,0.224,4.611838,-75.76166499999998,-77.36,-74.34,-13.743334,-15.12,-12.55,-1.1720408,-5.02,4.22,99.69697,0.3030302799999999,0.0,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,277777.7777777778,43.0,SUCCESS,78451.445,78.47,80.20999999999998,SUCCESS,78.125,75.0,3555.555555555555,86.81,0.0,0,24942.139,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.2879999999999999,tracelist_4ab74ec2e00f4edb,-76.19,-75.845,-75.5,-14.56,-14.155001,-13.75,11.0,12.530769,15.0,7.8,7.8,7.8,0.0,52.666668,89.941826,99.2,8.524414999999998,100,0.0,0.0,100.0,0.0,4.787162,100.0,0,32.951082,37.896,0.224,24.942139,-65.685,-65.77,-65.6,-10.845,-10.85,-10.84,15.38,14.41,17.2,0.4347826,3.9130435,95.652176,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,108843.537414966,13.0,SUCCESS,14341.595,40.54,59.05,SUCCESS,82.67716,75.0,1316.488585420278,88.44,0.0,0,21381.791,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,0.7349999999999999,tracelist_4ab74ec2e00f4edb,-82.31,-74.84332999999998,-72.81,-17.31,-16.52,-15.81,10.333333,12.473809,16.5,8.5,9.233334,10.3,0.9451633,2.0,36.48179,90.666664,25.600908,100,1.9197206,1.0471205,97.03316,0.0,12.239797,100.0,0,37.597168,49.176,0.224,21.381791,-64.01,-64.55,-63.53,-11.2625,-11.49,-11.12,6.021389,2.35,8.699999999999998,0.2100840499999999,2.1008403,89.07563,8.613445
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,148423.0055658627,25.0,SUCCESS,39181.55,48.98,52.13,SUCCESS,88.495575,75.0,1677.179967087198,89.97,0.0,0,4776.3115,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.539,tracelist_4ab74ec2e00f4edb,-72.38,-70.89,-70.25,-17.62,-16.436,-15.25,-4.0,-0.4736842199999999,1.0,6.0,7.0,8.0,1.4142135,2.0,78.12802999999998,97.333336,22.480888,100,0.0,0.0,100.0,0.0,7.2941437,100.0,0,9.499749,11.016,0.224,4.7763115,-66.0925,-66.34,-65.78,-11.6475,-12.19,-11.23,2.6189287,0.47,4.55,99.30314,0.6968640999999999,0.0,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,106666.6666666667,19.0,SUCCESS,39154.496,73.73,75.87,SUCCESS,65.333336,75.0,1632.652994585592,100.0,0.0,0,9214.635,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,0.75,tracelist_4ab74ec2e00f4edb,-76.5,-75.76625,-74.88,-19.88,-17.8625,-16.38,7.0,11.338542,15.333333,0.2,1.8249999,3.8,1.5107945,2.5,85.09426999999998,98.666664,14.303783,100,1.0128913,0.2762431,98.71086,0.0,9.150575000000002,100.0,0,12.966184,18.432,0.224,9.214635,-65.0575,-65.5,-64.55,-10.84,-10.96,-10.7,7.8967566,5.75,9.98,82.79387,17.035774,0.17035775,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,172413.7931034483,24.0,SUCCESS,35600.984,51.08,51.94,SUCCESS,76.92308,75.0,2241.379220689659,84.54,0.0,0,10561.069,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.464,tracelist_4ab74ec2e00f4edb,-70.75,-70.2525,-69.88,-19.0,-17.1075,-14.31,10.5,12.65052,16.5,6.8,11.25,15.7,6.29325,14.666667,90.463036,100.0,15.800787,100,0.86206895,7.9741383,91.16379,0.0,3.6808364,100.0,0,21.682902,27.144,0.224,10.561069,-63.826668,-64.41,-63.26,-11.01,-11.44,-10.77,6.5383334,2.13,9.96,0.4291845599999999,99.14163,0.4291845599999999,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,87051.1425462459,21.0,SUCCESS,20301.633,40.26,40.81,SUCCESS,62.586926,75.0,1390.883817272731,76.5,0.0,0,5868.0913,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.919,tracelist_4ab74ec2e00f4edb,-80.62,-79.78749999999998,-78.62,-19.5,-18.23375,-17.12,11.0,12.991623,17.0,-1.1,2.0,4.9,2.946184,4.0,92.35388,99.5,16.237642,100,0.8241758999999999,13.324176,85.85165,0.0,7.01507,100.0,0,15.496482,18.432,0.224,5.8680913,-76.866,-77.38,-76.31,-13.95,-14.24,-13.77,-0.8051110999999999,-3.07,1.01,38.978493,60.75269,0.26881722,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,92378.752886836,16.0,SUCCESS,29118.855,59.82,63.05,SUCCESS,69.843346,75.0,1322.656461602456,97.77,0.0,0,4693.543,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.8659999999999999,tracelist_4ab74ec2e00f4edb,-76.88,-76.52249999999998,-76.06,-18.88,-17.3525,-13.94,10.666667,12.516443,15.0,-0.4,5.625,10.9,5.8630905,1.0,86.13115999999998,100.0,22.011408,100,2.0428014,46.40078,51.55642,0.0,3.0292575,100.0,0,8.52119,12.808,0.224,4.693543,-75.4,-76.59,-74.34999999999998,-13.094,-13.55,-12.77,1.2448838,0.16,3.08,99.798386,0.2016128899999999,0.0,0.0
system_e152dd314789c17a,operator_04,1,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,75258.70178739417,22.0,SUCCESS,28204.5,42.99,36.5,SUCCESS,77.88162,75.0,966.3217301770836,100.0,0.0,0,12419.815,client_ip_95a36f6494264a1b,server_ip_d6bdc4ba0961b91f,1.063,tracelist_4ab74ec2e00f4edb,-72.19,-71.681,-71.06,-19.69,-15.239,-9.44,-4.0,-0.8109243499999998,1.0,5.2,8.675,11.5,2.8732967,18.166666,68.98557,96.666664,16.250751,100,1.2443439,0.11312218,98.64253,0.0,29.485258,100.0,0,31.73621,56.368,0.224,12.419815,-64.60834,-68.28,-61.52,-11.388333,-12.26,-10.78,6.9679627,0.71,15.86,3.064516,30.967743,59.032257,6.935484
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,166666.6666666667,26.0,SUCCESS,39478.75,42.92,47.71,SUCCESS,78.947365,75.0,2111.111202592596,83.33,0.0,0,15212.134,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.48,tracelist_4ab74ec2e00f4edb,-78.19,-71.438,-69.62,-16.62,-15.626,-13.88,1.0,4.4322915,6.5,5.0,9.25,13.5,6.0104074,48.5,85.26846999999998,100.0,12.766413,100,0.9756098,0.0,99.02439,0.0,3.6890984,65.27276,0,33.648957,40.976,0.2879999999999999,15.212134,-64.60333,-65.43,-63.75,-10.673333,-10.8,-10.58,9.970833,4.9,14.72,0.4424778799999999,6.19469,93.36283,0.0
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,170940.1709401709,33.0,SUCCESS,27602.666,48.5,60.04,SUCCESS,63.858696,75.0,2676.850321844513,83.73,0.0,0,8933.282,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.468,tracelist_4ab74ec2e00f4edb,-65.12,-64.22,-62.88,-19.0,-17.2975,-15.31,10.666667,12.316204,15.0,4.7,6.45,8.199999999999998,2.4748738,1.5,57.244843,95.2,33.340973,100,0.90497744,0.0,99.095024,0.0,14.04097,100.0,0,18.256664,22.536,0.112,8.933281999999998,-63.546665,-65.28,-62.09,-12.766666,-12.93,-12.66,2.4975,0.75,6.05,0.3717472,0.7434944,88.84757999999998,10.037175
system_e152dd314789c17a,operator_04,0,route_215,mobility_002,infrastructure_001,NR+LTE 4CA,45423,182648.401826484,23.0,SUCCESS,42273.7,55.02,52.74,SUCCESS,75.44379,75.0,2420.986562664521,90.21,0.0,0,11038.356,client_ip_95a36f6494264a1b,server_ip_87389b7e92847da2,0.438,tracelist_4ab74ec2e00f4edb,-72.19,-72.003334,-71.88,-16.31,-15.813333,-15.44,11.0,12.136905,14.666667,0.0,0.0,0.0,0.0,52.0,91.239525,99.333336,9.646618,100,0.86206895,0.0,99.13793,0.0,2.4412844,39.829594,0,21.778379,24.576,0.112,11.038356,-64.37666,-65.49,-63.41,-10.93,-10.98,-10.88,9.140909,5.05,12.85,0.4385965,6.5789475,90.789474,2.1929824
